title_x,title_y,count,similarity
Zettai Reido,Demi Gods & Semi Devils,1,0.011494252873563218
Zettai Reido,Densha Otoko,13,0.0625
Zettai Reido,Densha Otoko Deluxe: The Final Crusade,5,0.052083333333333336
Zettai Reido,Departures,6,0.022900763358778626
Zettai Reido,Deranged,5,0.023923444976076555
Zettai Reido,Descendants of Hong Gil Dong,4,0.02424242424242424
Zettai Reido,Descendants of the Sun,15,0.013111888111888112
Zettai Reido,Descendants of the Sun: BTS,2,0.00966183574879227
Zettai Reido,Descendants of the Sun: Recap Special,1,0.008196721311475409
Zettai Reido,Detective Dee and the Mystery of the Phantom Flame,2,0.01680672268907563
Zettai Reido,Detective K: Secret Of Virtuous Widow,4,0.02877697841726619
Zettai Reido,Detective K: Secret of the Lost Island,2,0.02298850574712644
Zettai Reido,Detroit Metal City,8,0.04444444444444445
Zettai Reido,Devil Beside You,25,0.022401433691756272
Zettai Reido,Diary of June,6,0.05128205128205128
Zettai Reido,Dinner,8,0.10126582278481013
Zettai Reido,Discovery of Romance,6,0.015873015873015872
Zettai Reido,Disney High School Musical: China,7,0.053435114503816786
Zettai Reido,Ditto,5,0.02890173410404624
Zettai Reido,Divorce Lawyer in Love,2,0.0091324200913242
Zettai Reido,Do Re Mi Fa So La Ti Do,11,0.016152716593245228
Zettai Reido,Doctor Stranger,12,0.015228426395939087
Zettai Reido,Doctor X,21,0.11475409836065575
Zettai Reido,Doctor X  3,14,0.13725490196078433
Zettai Reido,Doctor X 2,19,0.14074074074074075
Zettai Reido,Doctor-X: Gekai Daimon Michiko,7,0.09210526315789473
Zettai Reido,Doctors,10,0.01953125
Zettai Reido,Doctors’ Affairs,6,0.04958677685950413
Zettai Reido,Dok Ruk Rim Tang,1,0.008064516129032258
Zettai Reido,Dokushin Kizoku,8,0.06349206349206349
Zettai Reido,Doll House,3,0.035294117647058816
Zettai Reido,Dolls,1,0.01098901098901099
Zettai Reido,Don Quixote,19,0.0867579908675799
Zettai Reido,Don't Ask Me About The Past,4,0.04819277108433735
Zettai Reido,Don't Click,2,0.012269938650306749
Zettai Reido,"Don't Cry, Mommy",2,0.010362694300518135
Zettai Reido,Don't Forget Me,1,0.00980392156862745
Zettai Reido,Don't Go Breaking My Heart,1,0.0064516129032258064
Zettai Reido,Don't Hesitate,2,0.015873015873015872
Zettai Reido,Don't Laugh at My Romance,2,0.019230769230769232
Zettai Reido,"Don't Worry, It's a Ghost",4,0.011799410029498523
Zettai Reido,Dong Yi,5,0.015105740181268885
Zettai Reido,Doomsday Book,2,0.020408163265306117
Zettai Reido,Door to Door,3,0.026086956521739132
Zettai Reido,Dororo,6,0.03896103896103896
Zettai Reido,Doubles - Futari no Keiji,7,0.07692307692307693
Zettai Reido,Doubletone - Futari no Yumi,3,0.037037037037037035
Zettai Reido,Doushitemo Furetakunai,3,0.018867924528301886
Zettai Reido,Down With Love,17,0.034764826175869123
Zettai Reido,Dr. Champ,8,0.04060913705583756
Zettai Reido,Dr. DMAT,3,0.03658536585365853
Zettai Reido,Dr. Frost,11,0.035830618892508145
Zettai Reido,Dr. Ian,4,0.02010050251256281
Zettai Reido,Dragon Blade,2,0.020408163265306117
Zettai Reido,Dragon Tiger Gate,1,0.01
Zettai Reido,Dragon Zakura,20,0.056338028169014086
Zettai Reido,Drama Festival 2013: The Sleeping Witch,2,0.0196078431372549
Zettai Reido,Drama Festival 2014: Old Farewell,2,0.012422360248447204
Zettai Reido,Drama Go Go Go,2,0.018018018018018014
Zettai Reido,Drama Special 2013: My Friend is Still Alive,1,0.0036764705882352936
Zettai Reido,Drama Special 2014: Monster,1,0.011627906976744186
Zettai Reido,Drama Special 2014: Oh Man Bok is Pretty,1,0.012195121951219513
Zettai Reido,Drama Special 2014: The Crying Woman,1,0.009259259259259259
Zettai Reido,Drama Special 2014: The Reason I'm Getting Married,3,0.02054794520547945
Zettai Reido,Drama Special 2015: What is the Ghost Doing?,2,0.013513513513513514
Zettai Reido,Drama Special Season 1: Our Slightly Risque Relationship,5,0.04
Zettai Reido,Drama Special Season 1: Pianist,4,0.020512820512820516
Zettai Reido,Drama Special Series Season 1: Dream of 400 Years,3,0.024390243902439025
Zettai Reido,Drama Special Series Season 1: Hair Show,1,0.009615384615384616
Zettai Reido,Drama Special Series Season 1: Rock Rock Rock,3,0.02803738317757009
Zettai Reido,Drama Special Series Season 1: White Christmas,19,0.024579560155239332
Zettai Reido,Drama Special Series Season 2: Little Girl Detective,3,0.0375
Zettai Reido,Drama Special Series Season 2: Ordinary Love,2,0.016260162601626018
Zettai Reido,Drama Special Series Season 2: The True Colors,1,0.012195121951219513
Zettai Reido,Drama Special Series Season 3: Adolescence Medley,2,0.00453514739229025
Zettai Reido,Drama Special Series Season 3: Sirius,6,0.031746031746031744
Zettai Reido,Dramaworld,4,0.012012012012012012
Zettai Reido,Dream,3,0.017543859649122806
Zettai Reido,Dream High,26,0.013395157135497169
Zettai Reido,Dream High 2,19,0.01794145420207743
Zettai Reido,Dream High Special Concert,4,0.031746031746031744
Zettai Reido,Dream Knight,4,0.01058201058201058
Zettai Reido,Dreaming Man,1,0.011363636363636364
Zettai Reido,Drinking Solo,4,0.017094017094017096
Zettai Reido,Drop,8,0.03980099502487562
Zettai Reido,Drucker in the Dug-Out,1,0.011764705882352941
Zettai Reido,Drunken Master,3,0.017142857142857144
Zettai Reido,Drunken to Love You,17,0.0456989247311828
Zettai Reido,Duang Jai Akkanee,1,0.00847457627118644
Zettai Reido,Duelist,10,0.03205128205128205
Zettai Reido,E.U. (Emergency Unit),1,0.012345679012345678
Zettai Reido,ERASED,2,0.019230769230769232
Zettai Reido,EXO Next Door,7,0.01037037037037037
Zettai Reido,East of Eden,5,0.03311258278145696
Zettai Reido,Easy Fortune Happy Life,9,0.025936599423631124
Zettai Reido,Elegant Lies,2,0.011299435028248588
Zettai Reido,Emergency Couple,16,0.013411567476948869
Zettai Reido,Emperor of the Sea,2,0.019230769230769232
Zettai Reido,Empress Ki,9,0.0162748643761302
Zettai Reido,Endless Love,3,0.02054794520547945
Zettai Reido,Engine,13,0.0718232044198895
Zettai Reido,Enoshima Prism ,1,0.006896551724137931
Zettai Reido,Entertainer,4,0.010204081632653059
Zettai Reido,Erai Tokoro ni Totsuide Shimatta!,3,0.03448275862068965
Zettai Reido,Eternal Summer,1,0.008620689655172414
Zettai Reido,Eungyo,2,0.015037593984962403
Zettai Reido,Evasive Inquiry Agency,3,0.029411764705882356
Zettai Reido,Everybody Has Secrets,4,0.028571428571428567
Zettai Reido,Evil Twin,1,0.010416666666666666
Zettai Reido,Ex File,2,0.02197802197802198
Zettai Reido,Ex-Girlfriend Club,10,0.019417475728155338
Zettai Reido,Exhibition of Fireworks,1,0.006802721088435374
Zettai Reido,Fabulous 30,2,0.015151515151515154
Zettai Reido,Fabulous Boys,8,0.018867924528301886
Zettai Reido,Face Maker,9,0.09473684210526316
Zettai Reido,Failan,1,0.00980392156862745
Zettai Reido,Faith,20,0.015910898965791568
Zettai Reido,Fake Couple,5,0.05952380952380953
Zettai Reido,Fall in Love With Me,4,0.01126760563380282
Zettai Reido,Fallen Angel,2,0.02325581395348837
Zettai Reido,Fallen Angels,3,0.03296703296703297
Zettai Reido,Falling For Do Jeon,2,0.008658008658008658
Zettai Reido,Falling for Innocence,12,0.015424164524421594
Zettai Reido,Falling in Love with a Rival,2,0.015151515151515154
Zettai Reido,Falling in Love with a Rival Special,1,0.011494252873563218
Zettai Reido,Family's Form,8,0.06611570247933883
Zettai Reido,Family's Honor,5,0.04
Zettai Reido,Fantastic,2,0.014388489208633094
Zettai Reido,Farewell My Concubine,1,0.008771929824561403
Zettai Reido,Fashion King,8,0.01413427561837456
Zettai Reido,Fasten Your Seatbelt,1,0.008
Zettai Reido,Fate,1,0.00980392156862745
Zettai Reido,Fated to Love You,28,0.015350877192982457
Zettai Reido,Father's House,1,0.012345679012345678
Zettai Reido,Fearless,4,0.01990049751243781
Zettai Reido,Feast of the Gods,7,0.042424242424242434
Zettai Reido,Fermentation Family,6,0.04
Zettai Reido,Fifteen Years to Wait for Migratory Birds,1,0.011111111111111113
Zettai Reido,Finding Lost Time,2,0.015503875968992246
Zettai Reido,Finding Mr. Destiny,17,0.022880215343203232
Zettai Reido,Finding Mr. Right,2,0.0196078431372549
Zettai Reido,Fireworks from the Heart,1,0.009523809523809523
Zettai Reido,First Class,11,0.09322033898305083
Zettai Reido,First Kiss,12,0.034782608695652174
Zettai Reido,First Love,3,0.017441860465116282
Zettai Reido,First Time,5,0.01445086705202312
Zettai Reido,Fish Story,8,0.05555555555555555
Zettai Reido,Fist of Legend,1,0.007246376811594203
Zettai Reido,Five Children,1,0.006024096385542169
Zettai Reido,Five Fingers,2,0.010752688172043013
Zettai Reido,Five Senses of Eros,1,0.0037735849056603774
Zettai Reido,Flames of Desire,1,0.01
Zettai Reido,Flash Point,2,0.020618556701030927
Zettai Reido,Flower Boy Next Door,24,0.014142604596346494
Zettai Reido,Flower Boy Ramen Shop,25,0.016191709844559584
Zettai Reido,Flower Grandpa Investigation Unit,6,0.027272727272727268
Zettai Reido,Flowers for My Life,4,0.047058823529411764
Zettai Reido,Fly High,3,0.011857707509881422
Zettai Reido,"Fly, Daddy, Fly",3,0.01098901098901099
Zettai Reido,Flying Colors,3,0.011673151750972765
Zettai Reido,Flying Swords of Dragon Gate,1,0.012048192771084338
Zettai Reido,Flying With You,3,0.030927835051546393
Zettai Reido,Fondant Garden,6,0.03296703296703297
Zettai Reido,Fong Sai Yuk,1,0.010526315789473684
Zettai Reido,Foolish Mom,1,0.012195121951219513
Zettai Reido,For Love or Money,2,0.021505376344086027
Zettai Reido,For Love's Sake,3,0.029411764705882356
Zettai Reido,For the Emperor,3,0.026086956521739132
Zettai Reido,Forbidden Love,2,0.014814814814814815
Zettai Reido,Forensic Heroes,4,0.045454545454545456
Zettai Reido,Forensic Heroes II,3,0.034883720930232565
Zettai Reido,Forensic Heroes III,1,0.012345679012345678
Zettai Reido,Forget Me Not,2,0.018518518518518517
Zettai Reido,Formula 17,1,0.007246376811594203
Zettai Reido,"Freeter, Ie o Kau SP",3,0.0297029702970297
Zettai Reido,"Freeter, Ie o Kau.",7,0.046052631578947366
Zettai Reido,Freeze,2,0.016
Zettai Reido,Friend,2,0.01680672268907563
Zettai Reido,Friend 2,3,0.01948051948051948
Zettai Reido,"Friend, Our Legend ",1,0.012195121951219513
Zettai Reido,Friends 2002,3,0.018404907975460124
Zettai Reido,Frivolous Wife,3,0.017341040462427744
Zettai Reido,From Five to Nine,16,0.031746031746031744
Zettai Reido,Fuben na Benriya,8,0.07407407407407407
Zettai Reido,Fujimi Orchestra,2,0.02127659574468085
Zettai Reido,Full House,8,0.014466546112115732
Zettai Reido,Full House ,27,0.017374517374517374
Zettai Reido,Full House Take 2,13,0.016602809706257982
Zettai Reido,Fuma no Kojiro,6,0.07228915662650602
Zettai Reido,Furuhata Chugakusei,1,0.012048192771084338
Zettai Reido,Futatsu no Spica,5,0.04901960784313725
Zettai Reido,GARO,3,0.03333333333333333
Zettai Reido,GOGO Ikemen 5,1,0.010638297872340424
Zettai Reido,GOTH,7,0.041916167664670656
Zettai Reido,GTO,26,0.07123287671232878
Zettai Reido,GTO in Taiwan,1,0.011494252873563218
Zettai Reido,GTO: Autumn Demon Rampage Special,10,0.06535947712418301
Zettai Reido,GTO: Final Chapter - Farewell Onizuka! Graduation Special,7,0.07291666666666667
Zettai Reido,GTO: New Year Special! Winter break with a hot-blooded class,9,0.07692307692307693
Zettai Reido,GTO: Remake Season 1,18,0.061855670103092786
Zettai Reido,GTO: Remake Season 2,7,0.059829059829059825
Zettai Reido,GTO: Special,4,0.03333333333333333
Zettai Reido,GTO: The Movie,8,0.05263157894736842
Zettai Reido,Gabi,1,0.010638297872340424
Zettai Reido,Gachi Baka!,3,0.02830188679245283
Zettai Reido,Gakko ja Oshierarenai!,6,0.07058823529411765
Zettai Reido,Gakkou no Kaidan,8,0.036866359447004615
Zettai Reido,Galcir,3,0.0379746835443038
Zettai Reido,Galileo,29,0.12608695652173912
Zettai Reido,Galileo 2,20,0.1694915254237288
Zettai Reido,Galileo Episode Zero ,11,0.10891089108910892
Zettai Reido,Galileo Suspect X,20,0.17699115044247787
Zettai Reido,Galileo XX,7,0.08641975308641975
Zettai Reido,Game Rai Game Rak,1,0.00847457627118644
Zettai Reido,Ganbatte Ikimasshoi,3,0.03
Zettai Reido,Gangnam 1970,3,0.01675977653631285
Zettai Reido,Gangster High,1,0.007874015748031496
Zettai Reido,Gangster Lover,4,0.034188034188034185
Zettai Reido,Gantz,12,0.043478260869565216
Zettai Reido,Gantz: Perfect Answer,9,0.04
Zettai Reido,Gap Dong,10,0.027548209366391185
Zettai Reido,Gegege no Kitaro,1,0.011235955056179777
Zettai Reido,Gekiryu~Watashi wo Oboete Imasuka? ,6,0.07407407407407407
Zettai Reido,Genome Hazard,4,0.040816326530612235
Zettai Reido,Get Karl! Oh Soo Jung,3,0.022900763358778626
Zettai Reido,Ghastly,1,0.008064516129032258
Zettai Reido,Ghost,25,0.036818851251840944
Zettai Reido,Ghost Friends,14,0.05785123966942149
Zettai Reido,Ghost House,5,0.04672897196261682
Zettai Reido,Ghost Mama Sousasen,6,0.06741573033707865
Zettai Reido,Ghost Train,3,0.027777777777777776
Zettai Reido,Ghost Writer,5,0.04672897196261682
Zettai Reido,Giant,3,0.020408163265306117
Zettai Reido,Gift,5,0.052083333333333336
Zettai Reido,Gigolo Wannabe,2,0.019230769230769232
Zettai Reido,Giragira,3,0.03409090909090909
Zettai Reido,Girl,1,0.010869565217391304
Zettai Reido,Girl In The Sunny Place,2,0.01098901098901099
Zettai Reido,Girl of 0AM,3,0.01345291479820628
Zettai Reido,Give Love Away,1,0.010752688172043013
Zettai Reido,Glass Mask,3,0.027522935779816515
Zettai Reido,Glass Slippers,5,0.047619047619047616
Zettai Reido,Gloomy Salad Days,4,0.028571428571428567
Zettai Reido,Gloria,2,0.016129032258064516
Zettai Reido,Glorious Day,3,0.017857142857142856
Zettai Reido,Glorious Temptation,1,0.012345679012345678
Zettai Reido,Glory Jane,2,0.0078125
Zettai Reido,Glove,1,0.010204081632653059
Zettai Reido,Glowing She,5,0.02066115702479339
Zettai Reido,Go,6,0.0392156862745098
Zettai Reido,Go Away Mr.Tumor!,1,0.010752688172043013
Zettai Reido,Go Ho's Starry Night,1,0.0036231884057971015
Zettai Reido,Go Princess Go,3,0.022727272727272728
Zettai Reido,Go! Go! G-Boys,1,0.009174311926605505
Zettai Reido,God of Study,10,0.021052631578947368
Zettai Reido,God's Gift - 14 Days,11,0.018900343642611686
Zettai Reido,God's Gift - 14 Days: Special,3,0.02127659574468085
Zettai Reido,God's Quiz,14,0.04361370716510903
Zettai Reido,God's Quiz Season 2,12,0.05
Zettai Reido,God's Quiz Season 3,11,0.05670103092783505
Zettai Reido,God's Quiz Season 4,8,0.050955414012738856
Zettai Reido,"Goddess Of Fire, Jeongi",4,0.01990049751243781
Zettai Reido,Goddess Of Marriage,2,0.01834862385321101
Zettai Reido,Godhand Teru,10,0.06944444444444445
Zettai Reido,Goemon,6,0.045112781954887216
Zettai Reido,Going by the Book,6,0.02586206896551724
Zettai Reido,Gokusen,40,0.03864734299516908
Zettai Reido,Gokusen 2,32,0.0440771349862259
Zettai Reido,Gokusen 3,26,0.04727272727272727
Zettai Reido,Gokusen Special,16,0.0446927374301676
Zettai Reido,Gokusen Special 2,15,0.061728395061728385
Zettai Reido,Gokusen Special 3,15,0.05244755244755245
Zettai Reido,Gokusen: The Movie,19,0.04148471615720524
Zettai Reido,Golden Bride,3,0.027777777777777776
Zettai Reido,Golden Cross,2,0.015503875968992246
Zettai Reido,Golden Empire,6,0.05084745762711865
Zettai Reido,Golden Rainbow,2,0.009569377990430622
Zettai Reido,Golden Time,7,0.06542056074766353
Zettai Reido,Gomenne Seishun!,9,0.05263157894736842
Zettai Reido,Gonzo,8,0.10810810810810813
Zettai Reido,Good Doctor,11,0.011956521739130435
Zettai Reido,"Good Life ~Arigatou, Papa. Sayonara~",2,0.021052631578947368
Zettai Reido,Good Luck!!,11,0.06832298136645963
Zettai Reido,Good Morning Call,4,0.01346801346801347
Zettai Reido,Goodbye Mr. Black,3,0.01276595744680851
Zettai Reido,Goong,24,0.014934660858743
Zettai Reido,Goong S,2,0.006688963210702341
Zettai Reido,Gorgeous,1,0.008620689655172414
Zettai Reido,Gou - Himetachi no Sengoku,5,0.05952380952380953
Zettai Reido,"Gou Gou, the Cat",3,0.037037037037037035
Zettai Reido,Gourmet,6,0.046875
Zettai Reido,Grand Prix,1,0.012195121951219513
Zettai Reido,Grasshopper,2,0.01818181818181818
Zettai Reido,Gravity's Clowns,6,0.05882352941176471
Zettai Reido,Great Inheritance,1,0.007299270072992701
Zettai Reido,Green Chair,4,0.03125
Zettai Reido,Green Rose,3,0.02205882352941177
Zettai Reido,Gu Family Book,13,0.011524822695035459
Zettai Reido,Guilty Akuma to Keiyakushita Onna,20,0.145985401459854
Zettai Reido,Gumiho: Tale of the Fox's Child,2,0.014492753623188406
Zettai Reido,Guns and Talks,3,0.022900763358778626
Zettai Reido,Gye Baek,1,0.011494252873563218
Zettai Reido,H.I.T,7,0.08045977011494253
Zettai Reido,H2,6,0.054545454545454536
Zettai Reido,HAMMER SESSION!,18,0.0861244019138756
Zettai Reido,HERO,21,0.12650602409638553
Zettai Reido,HERO 2,11,0.10891089108910892
Zettai Reido,HERO SP,11,0.1134020618556701
Zettai Reido,HK: Forbidden Superhero,1,0.010309278350515464
Zettai Reido,Hachiko Monogatari,1,0.006060606060606061
Zettai Reido,Haeundae,3,0.012552301255230124
Zettai Reido,Haeundae Lovers,4,0.012779552715654952
Zettai Reido,Haganai: I Don't Have Many Friends,2,0.013333333333333334
Zettai Reido,"Haikei, Chichiue-sama",2,0.02298850574712644
Zettai Reido,Haken no Hinkaku,8,0.09090909090909093
Zettai Reido,Hakuba no Oujisama ~ Junai Tekireiki ,3,0.034883720930232565
Zettai Reido,Halfway,4,0.029411764705882356
Zettai Reido,Han Gong Ju,1,0.006369426751592357
Zettai Reido,Hana & Alice,3,0.023809523809523808
Zettai Reido,Hana Ikusa,1,0.010309278350515464
Zettai Reido,Hana Kimi,19,0.02978056426332288
Zettai Reido,Hana Kimi Remake,13,0.03209876543209877
Zettai Reido,Hana Kimi Special,19,0.02733812949640288
Zettai Reido,Hana Yori Dango,41,0.022527472527472527
Zettai Reido,Hana Yori Dango 2,35,0.025887573964497042
Zettai Reido,Hana Yori Dango : Final,25,0.02399232245681382
Zettai Reido,Hana Yori Dango Special,9,0.0379746835443038
Zettai Reido,Hana Yori Dango Special Final,10,0.03194888178913738
Zettai Reido,Hanamizuki,12,0.037037037037037035
Zettai Reido,Hanawake no Yon Shimai,4,0.0449438202247191
Zettai Reido,Hanayome to Papa,10,0.09009009009009007
Zettai Reido,Hanazakari no Kimitachi e,40,0.02296211251435132
Zettai Reido,Handsome Suit,1,0.010638297872340424
Zettai Reido,Hanoi Bride,2,0.019230769230769232
Zettai Reido,Hansel and Gretel,5,0.01773049645390071
Zettai Reido,Hanzawa Naoki,20,0.0851063829787234
Zettai Reido,Hapimari: Happy Marriage!?,2,0.012048192771084338
Zettai Reido,Happily Ever After,2,0.024390243902439025
Zettai Reido,Happiness,1,0.011235955056179777
Zettai Reido,Happiness For Sale,3,0.026785714285714284
Zettai Reido,Happy & Love Forever,1,0.011111111111111113
Zettai Reido,Happy Boys,5,0.05319148936170213
Zettai Reido,Happy Michelin Kitchen,1,0.011363636363636364
Zettai Reido,Hara-Kiri: Death of a Samurai,2,0.022222222222222227
Zettai Reido,Harakiri,2,0.023529411764705882
Zettai Reido,Hard Boiled,1,0.011904761904761904
Zettai Reido,Hard Nut!,12,0.06349206349206349
Zettai Reido,Hard Romanticker,3,0.0297029702970297
Zettai Reido,Harmony,3,0.011194029850746268
Zettai Reido,Haru,5,0.01358695652173913
Zettai Reido,Harvest Villa,3,0.0379746835443038
Zettai Reido,Hateful But Once Again,2,0.02469135802469136
Zettai Reido,Haunters,9,0.02960526315789473
Zettai Reido,Hayami-san to Yobareru Hi,2,0.022222222222222227
Zettai Reido,Hayate the Combat Butler,3,0.018292682926829267
Zettai Reido,He Was Cool,16,0.017094017094017096
Zettai Reido,Heading to the Ground,4,0.022727272727272728
Zettai Reido,Healer,19,0.012467191601049869
Zettai Reido,Hear Me,8,0.019002375296912115
Zettai Reido,Heard it Through the Grapevine,2,0.01282051282051282
Zettai Reido,Heart Of Greed,2,0.022222222222222227
Zettai Reido,Heart to Heart,5,0.01050420168067227
Zettai Reido,Heartbeat Love,8,0.02346041055718475
Zettai Reido,Heartbreak Library,7,0.018518518518518517
Zettai Reido,Heartstrings,18,0.009508716323296357
Zettai Reido,Hearty Paws,1,0.006802721088435374
Zettai Reido,Hearty Paws 2,1,0.009174311926605505
Zettai Reido,Heaven's Bookstore,3,0.0379746835443038
Zettai Reido,Heaven's Door,3,0.0375
Zettai Reido,Heaven's Order,3,0.024
Zettai Reido,Heavenly Forest,16,0.02707275803722504
Zettai Reido,Hellcats,5,0.036231884057971016
Zettai Reido,Hello Ghost,9,0.022113022113022112
Zettai Reido,Hello My Love,1,0.0075187969924812035
Zettai Reido,Hello Schoolgirl,6,0.015189873417721518
Zettai Reido,Hello Stranger,3,0.019230769230769232
Zettai Reido,Hello! Miss,10,0.037037037037037035
Zettai Reido,"Hello, Brother",1,0.010204081632653059
Zettai Reido,Helpless,6,0.049180327868852465
Zettai Reido,Helter Skelter,5,0.023923444976076555
Zettai Reido,Her Legend,2,0.009174311926605505
Zettai Reido,Her Lovely Heels,7,0.022508038585209004
Zettai Reido,Herb,1,0.008130081300813009
Zettai Reido,Here is Greenwood,6,0.06315789473684211
Zettai Reido,Hero,27,0.04492512479201331
Zettai Reido,Heroine Disqualified,8,0.016632016632016633
Zettai Reido,Hi My Sweetheart,13,0.022887323943661973
Zettai Reido,Hi wa Mata Noboru,8,0.07017543859649122
Zettai Reido,HiGH&LOW,3,0.02830188679245283
Zettai Reido,HiGH&LOW SEASON 2,3,0.03448275862068965
Zettai Reido,Hidarime Tantei EYE,30,0.10380622837370243
Zettai Reido,Hidden Identity,7,0.035
Zettai Reido,Hide And Seek,1,0.007692307692307694
Zettai Reido,Higanbana - Women's Crime File,8,0.09302325581395347
Zettai Reido,Higanjima,2,0.0198019801980198
Zettai Reido,Higashino Keigo Mysteries,13,0.1326530612244898
Zettai Reido,High Kick Through the Roof!,4,0.023121387283236997
Zettai Reido,High Kick! The Revenge of the Short Legged,3,0.019867549668874173
Zettai Reido,High School - Love On,7,0.011804384485666104
Zettai Reido,High School Debut,22,0.021847070506454812
Zettai Reido,High School King of Savvy,9,0.014563106796116504
Zettai Reido,High Society,6,0.01079136690647482
Zettai Reido,High-end Crush,4,0.01078167115902965
Zettai Reido,Highway Star,1,0.008264462809917356
Zettai Reido,Himitsu Chouhouin Erika,8,0.08888888888888889
Zettai Reido,Himitsu no Hanazono,12,0.06349206349206349
Zettai Reido,Himizu,4,0.023121387283236997
Zettai Reido,Hindsight,3,0.0234375
Zettai Reido,Hirugao,13,0.07878787878787878
Zettai Reido,History of the Salaryman,9,0.029900332225913626
Zettai Reido,Hitsudan Hostess,10,0.06711409395973154
Zettai Reido,Ho Goo's Love,5,0.010416666666666666
Zettai Reido,Hold My Love,1,0.011627906976744186
Zettai Reido,Holy Land,2,0.008368200836820083
Zettai Reido,Holy Pearl,1,0.01098901098901099
Zettai Reido,Holyland,4,0.03448275862068965
Zettai Reido,Hometown Legends,2,0.02197802197802198
Zettai Reido,Honey and Clover,19,0.059006211180124224
Zettai Reido,Hong Gil Dong,9,0.02535211267605634
Zettai Reido,Honto ni Atta Kowai Hanashi 2012,2,0.023809523809523808
Zettai Reido,Hooray For Love,1,0.010526315789473684
Zettai Reido,Hope,2,0.006535947712418301
Zettai Reido,Horror Stories,1,0.009615384615384616
Zettai Reido,Horror Stories 2,1,0.010416666666666666
Zettai Reido,Horse Doctor,1,0.010416666666666666
Zettai Reido,Hot Road,3,0.014084507042253518
Zettai Reido,Hot Shot,9,0.03896103896103896
Zettai Reido,Hot Young Bloods,7,0.0136986301369863
Zettai Reido,Hotaru no Hikari,28,0.041176470588235294
Zettai Reido,Hotaru no Hikari 2,21,0.0532994923857868
Zettai Reido,Hotaru no Hikari: It's Only A Little Light In My Life,12,0.061855670103092786
Zettai Reido,Hotel King,4,0.010050251256281407
Zettai Reido,Hotelier,8,0.05555555555555555
Zettai Reido,Houkago,3,0.03658536585365853
Zettai Reido,House of Flying Daggers,9,0.01740812379110251
Zettai Reido,How to Become Myself,3,0.0379746835443038
Zettai Reido,How to Date an Otaku Girl,7,0.021604938271604937
Zettai Reido,How to Keep My Love,5,0.04464285714285714
Zettai Reido,How to Meet a Perfect Neighbor,2,0.015625
Zettai Reido,How to Steal a Dog,1,0.011363636363636364
Zettai Reido,How to Use Guys with Secret Tips,7,0.01569506726457399
Zettai Reido,Howling,5,0.03184713375796178
Zettai Reido,Hua Jai Rua Puang,1,0.012195121951219513
Zettai Reido,Hula Girls,1,0.010869565217391304
Zettai Reido,"Humanoid Monster, Bem",4,0.0396039603960396
Zettai Reido,Humming,3,0.018292682926829267
Zettai Reido,Hungry!,18,0.06
Zettai Reido,Hwajeong,1,0.00980392156862745
Zettai Reido,Hwang Jin Yi,4,0.0223463687150838
Zettai Reido,Hwapyeong Princess's Weight Loss,2,0.0106951871657754
Zettai Reido,Hwayi: A Monster Boy,8,0.018475750577367202
Zettai Reido,"Hyde, Jekyll, Me",9,0.017543859649122806
Zettai Reido,Hyunhaetan Marriage War,3,0.03448275862068965
Zettai Reido,"I  Do, I Do",14,0.021021021021021026
Zettai Reido,I AM.,4,0.01646090534979424
Zettai Reido,I Am Legend,10,0.05555555555555555
Zettai Reido,I Am Sam,4,0.017467248908296942
Zettai Reido,"I Am Sorry, I Love You",1,0.011111111111111113
Zettai Reido,I Fine..Thank You..Love You,3,0.02307692307692308
Zettai Reido,I Give My First Love to You,16,0.018626309662398137
Zettai Reido,I Have To Buy New Shoes,5,0.03571428571428571
Zettai Reido,I Hear Your Voice,23,0.012623490669593855
Zettai Reido,I Just Didn't Do It,2,0.020618556701030927
Zettai Reido,I Love Lee Tae Ri,6,0.020202020202020204
Zettai Reido,I Love You As A Man,1,0.011627906976744186
Zettai Reido,I Love You As A Man: Part 2,2,0.021739130434782608
Zettai Reido,I Need Romance,7,0.0125
Zettai Reido,I Need Romance 2,5,0.011876484560570073
Zettai Reido,I Need Romance 3,11,0.016591251885369532
Zettai Reido,I Really Really Like You,4,0.020512820512820516
Zettai Reido,I Remember You,18,0.01768172888015717
Zettai Reido,I Saw The Devil,5,0.014204545454545452
Zettai Reido,"I Summon You, Gold!",1,0.006944444444444444
Zettai Reido,I Want To Become A Hard Persimmon,1,0.010416666666666666
Zettai Reido,I Will Fly to the Sky on a Wheelchair!,2,0.018018018018018014
Zettai Reido,I Wish,2,0.02298850574712644
Zettai Reido,I am Happy,1,0.009345794392523364
Zettai Reido,I am a King,5,0.023923444976076555
Zettai Reido,I'm Home,8,0.050955414012738856
Zettai Reido,"I'm Sorry, I Love You",9,0.0200445434298441
Zettai Reido,"I'm a Cyborg, But That's OK",5,0.009671179883945842
Zettai Reido,IRIS,17,0.027868852459016397
Zettai Reido,IRIS 2,8,0.034782608695652174
Zettai Reido,IRIS: The Movie,4,0.020942408376963352
Zettai Reido,IS - Otoko Demo Onna Demo Nai Sei,11,0.04621848739495799
Zettai Reido,Ice World,10,0.09009009009009007
Zettai Reido,Ichi,6,0.03571428571428571
Zettai Reido,Ichi the Killer,2,0.01680672268907563
Zettai Reido,Ie Uru Onna,9,0.10227272727272728
